epoch,accuracy,loss,total_0-1_loss,val_accuracy,val_loss,val_total_0-1_loss
0,0.7015934586524963,0.5856731534004211,1236.0,0.7664974331855774,0.5330755114555359,138.0
1,0.787783682346344,0.4820250868797302,879.0,0.7986463904380798,0.4917507767677307,119.0
2,0.7947851419448853,0.4585387408733368,850.0,0.8206430077552795,0.3874070942401886,106.0
3,0.8169966340065002,0.41704607009887695,758.0,0.8426395654678345,0.36748644709587097,93.0
4,0.8290680646896362,0.39096954464912415,708.0,0.8037225008010864,0.45167276263237,116.0
5,0.8360695242881775,0.36742672324180603,679.0,0.8527919054031372,0.3482644557952881,87.0
6,0.8469338417053223,0.3566403388977051,634.0,0.846023678779602,0.36164259910583496,91.0
7,0.8510381579399109,0.3470969498157501,617.0,0.8680202960968018,0.3113327920436859,78.0
8,0.8623853325843811,0.32238203287124634,570.0,0.8544839024543762,0.33417177200317383,86.0
9,0.859005331993103,0.3219248354434967,584.0,0.8612521290779114,0.34366312623023987,82.0
10,0.8725253343582153,0.31061214208602905,528.0,0.8730964660644531,0.29259350895881653,75.0
11,0.8727667927742004,0.3028329014778137,527.0,0.8764805197715759,0.2814563810825348,73.0
12,0.8802511096000671,0.2846226692199707,496.0,0.8815566897392273,0.271444171667099,70.0
13,0.8814582228660583,0.2764529287815094,491.0,0.8883248567581177,0.2608683109283447,66.0
14,0.8807339668273926,0.2785964906215668,494.0,0.9018612504005432,0.24385753273963928,58.0
15,0.8860453963279724,0.2699448764324188,472.0,0.8815566897392273,0.2662244737148285,70.0
16,0.89449542760849,0.2547098398208618,437.0,0.8950930833816528,0.2325686365365982,62.0
17,0.8899082541465759,0.25882771611213684,456.0,0.9001691937446594,0.24152374267578125,59.0
18,0.8961853981018066,0.2577117681503296,430.0,0.8917089700698853,0.25067707896232605,64.0
19,0.8952196836471558,0.2505732774734497,434.0,0.8849408030509949,0.28931137919425964,68.0
20,0.8959439992904663,0.2553783655166626,431.0,0.8866328001022339,0.26056918501853943,67.0
21,0.8920811414718628,0.2496868371963501,447.0,0.8849408030509949,0.26936566829681396,68.0
